Chrom	WindowStart	WindowEnd	AvgOverAllSites	AvgOverSitesWithDxyEstimate
chrX	9690001	9700000	0.00891333822648858	0.156374354850677
chrX	9700001	9710000	0.0180347689902283	0.160737691535011
chrX	9710001	9720000	0.0141893358298544	0.156788241213861
chrX	9720001	9730000	0.0104870481168727	0.147290001641471
chrX	9730001	9740000	0.0108224935672305	0.125696789398728
chrX	9740001	9750000	0.0126432322023673	0.136831517341638
chrX	9750001	9760000	0.0131384722355339	0.142191257960324
chrX	9760001	9770000	0.0130257609459721	0.134563646136076
chrX	9770001	9780000	0.0120981647001587	0.137792308657844
chrX	9780001	9790000	0.0107569284352898	0.133130302416952
chrX	9790001	9800000	0.0104957512504707	0.140882567120413
chrX	9800001	9810000	0.0169158480272033	0.161410763618352
chrX	9810001	9820000	0.0147315555874932	0.158403823521432
chrX	9820001	9830000	0.0134835739732206	0.192622485331722
chrX	9830001	9840000	0.0181036027060911	0.177486301040109
chrX	9840001	9850000	0.0119058487324133	0.152054262227501
chrX	9850001	9860000	0.00991187272182715	0.141396187187263
chrX	9860001	9870000	0.0144128734907626	0.148128196205165
chrX	9870001	9880000	0.0117431321957959	0.124794178488798
chrX	9880001	9890000	0.0114685112336907	0.140545480805034
chrX	9890001	9900000	0.0143302364409848	0.148039632654802
chrX	9900001	9910000	0.018584864759784	0.168188821355511
chrX	9910001	9920000	0.0152060844670924	0.135768611313325
chrX	9920001	9930000	0.0112462447561995	0.137652934592405
chrX	9930001	9940000	0.0124755514019341	0.146254998850342
chrX	9940001	9950000	0.0171606494532843	0.144571604492707
chrX	9950001	9960000	0.0107899165633517	0.134537613009373
chrX	9960001	9970000	0.0102511468179803	0.133131776856888
chrX	9970001	9980000	0.0122560423352517	0.136633693815515
chrX	9980001	9990000	0.0148457235393892	0.139265699243802
chrX	9990001	10000000	0.015204542890558	0.157723473968444
chrX	10000001	10010000	0.0160636656334528	0.149707974216709
chrX	10010001	10020000	0.0117348397577111	0.13155649952591
chrX	10020001	10030000	0.0136697955532651	0.124952427360742
chrX	10030001	10040000	0.010947969039594	0.144432309229472
chrX	10040001	10050000	0.0118566267102163	0.12887637728496
chrX	10050001	10060000	0.017806178810794	0.158136579136714
chrX	10060001	10070000	0.0130353319728526	0.156111760153923
chrX	10070001	10080000	0.015889745871403	0.1523465567728
chrX	10080001	10090000	0.0134813325705332	0.138270077646494
chrX	10090001	10100000	0.0121540430666579	0.14050916840067
chrX	10100001	10110000	0.0144442692332982	0.16084932331067
chrX	10110001	10120000	0.0170789718973803	0.14220626059434
chrX	10120001	10130000	0.0137513605942627	0.137513605942627
chrX	10130001	10140000	0.0122028531307999	0.154466495326582
chrX	10140001	10150000	0.0151180744557934	0.153016947933132
chrX	10150001	10160000	0.0101248856459729	0.124079480955551
chrX	10160001	10170000	0.0140675334412844	0.136976956585047
chrX	10170001	10180000	0.0110681482148925	0.125631648296169
chrX	10180001	10190000	0.0143196964494336	0.147473701847926
chrX	10190001	10200000	0.0219775688942342	0.167895866266113
chrX	10200001	10210000	0.0161594424548947	0.160950622060704
chrX	10210001	10220000	0.0168098226611295	0.132048881862761
chrX	10220001	10230000	0.0172644278850856	0.150781029564067
chrX	10230001	10240000	0.0165664803594472	0.146088892058617
chrX	10240001	10250000	0.014941732762108	0.136329678486387
chrX	10250001	10260000	0.0194678250608281	0.159311170710541
chrX	10260001	10270000	0.0174646657290173	0.158769688445612
chrX	10270001	10280000	0.0208020873229161	0.156171826748619
chrX	10280001	10290000	0.0182987191948669	0.142402484006746
chrX	10290001	10300000	0.0183129372953084	0.14065236017902
chrX	10300001	10310000	0.0217089967097231	0.14560024620874
chrX	10310001	10320000	0.0201647390672358	0.157168659916102
chrX	10320001	10330000	0.0163174056427639	0.14300969012063
chrX	10330001	10340000	0.0148349376883454	0.132100958934509
chrX	10340001	10350000	0.0159930527019236	0.150028636978646
chrX	10350001	10360000	0.0201175448545379	0.152175074542647
chrX	10360001	10370000	0.0254060525271935	0.174252760817514
chrX	10370001	10380000	0.0184354307759343	0.150616264509267
chrX	10380001	10390000	0.0185512317166045	0.163735496174797
chrX	10390001	10400000	0.015974413147974	0.138907940417165
chrX	10400001	10410000	0.0164009837973993	0.144629486749553
chrX	10410001	10420000	0.0121630019846561	0.125650846948927
chrX	10420001	10430000	0.0182101930775156	0.150373188088486
chrX	10430001	10440000	0.0224920572728357	0.170652938337145
chrX	10440001	10450000	0.018230615773173	0.154104951590642
chrX	10450001	10460000	0.0130564287144733	0.143951805010731
chrX	10460001	10470000	0.0163934705627188	0.152073010785889
chrX	10470001	10480000	0.0137539142518766	0.148690964885152
chrX	10480001	10490000	0.0133687236478522	0.145154437001652
chrX	10490001	10500000	0.00969393473411115	0.123963359771242
chrX	10500001	10510000	0.0138641421899518	0.145174263769129
chrX	10510001	10520000	0.0108772745314104	0.140171063549102
chrX	10520001	10530000	0.0158181675766408	0.137072509329643
chrX	10530001	10540000	0.0187983317705426	0.171049424663718
chrX	10540001	10550000	0.0168105306105829	0.137228821310881
chrX	10550001	10560000	0.0126718350148613	0.131998281404805
chrX	10560001	10570000	0.013766998528813	0.13136448977875
chrX	10570001	10580000	0.0149857097864147	0.149557981900346
chrX	10580001	10590000	0.0159454849986015	0.144303031661552
chrX	10590001	10600000	0.0115734901556301	0.140114892925304
chrX	10600001	10610000	0.0138569632912352	0.140110852287514
chrX	10610001	10620000	0.0163455361694624	0.144140530594907
chrX	10620001	10630000	0.0190277127605217	0.149706630688605
chrX	10630001	10640000	0.0116254451404425	0.133933699774684
chrX	10640001	10650000	0.0174554077053943	0.158110577041615
chrX	10650001	10660000	0.0153145281810578	0.154692203849069
chrX	10660001	10670000	0.0167186242505276	0.155811968784041
chrX	10670001	10680000	0.0189532400132555	0.153716464016671
chrX	10680001	10690000	0.0223519718764543	0.178815775011635
chrX	10690001	10700000	0.0136703714567072	0.138644740940235
chrX	10700001	10710000	0.0128183219049265	0.123968296952867
chrX	10710001	10720000	0.0161724258003638	0.148917364644234
chrX	10720001	10730000	0.0158041356271635	0.150229426113721
chrX	10730001	10740000	0.0229989732781035	0.149441021949991
chrX	10740001	10750000	0.0197192189976522	0.140250490737213
chrX	10750001	10760000	0.0154744398927573	0.134326735180185
chrX	10760001	10770000	0.0178465348797143	0.171766456975114
chrX	10770001	10780000	0.015872346796152	0.148896311408555
chrX	10780001	10790000	0.01498268825489	0.15073127016992
chrX	10790001	10800000	0.0147412264228847	0.131971588387509
chrX	10800001	10810000	0.0141668933788929	0.135698212441503
chrX	10810001	10820000	0.0196245194635373	0.170203984939613
chrX	10820001	10830000	0.0228410620939354	0.160739353229665
chrX	10830001	10840000	0.0186843168326636	0.152649647325683
chrX	10840001	10850000	0.0234811863144433	0.148333457450684
chrX	10850001	10860000	0.0205584176675872	0.148974041069472
chrX	10860001	10870000	0.0189191210651406	0.150510111894516
chrX	10870001	10880000	0.0207096732488173	0.142139143780489
chrX	10880001	10890000	0.0205093390146118	0.145870121014308
chrX	10890001	10900000	0.0172860911222348	0.138399448536707
chrX	10900001	10910000	0.0159370044517983	0.153093222399599
chrX	10910001	10920000	0.0166999615417527	0.131911228607841
chrX	10920001	10930000	0.0157562727896695	0.130757450536676
chrX	10930001	10940000	0.0208511510303877	0.150008280794156
chrX	10940001	10950000	0.0265241769624106	0.167344965062527
chrX	10950001	10960000	0.0182316450778842	0.149073140456944
chrX	10960001	10970000	0.0167285614656907	0.142492005670278
chrX	10970001	10980000	0.0181992832820607	0.139886881491627
chrX	10980001	10990000	0.0174040395059168	0.157076168825964
chrX	10990001	11000000	0.0191272877215215	0.156013766080926
chrX	11000001	11010000	0.0224439311400801	0.142682334011953
chrX	11010001	11020000	0.0186234800251824	0.144033101509531
chrX	11020001	11030000	0.024147044028461	0.15629154710978
chrX	11030001	11040000	0.0198607726415759	0.159013391846084
chrX	11040001	11050000	0.0114648126196751	0.133622524704838
chrX	11050001	11060000	0.0144309776795982	0.140790026142421
chrX	11060001	11070000	0.007922825234387	0.15845650468774
chrX	11070001	11080000	0.0111336815887586	0.191300370940869
chrX	11080001	11090000	0.0146554865439168	0.197779845396988
chrX	11090001	11100000	0.0185814010010107	0.140555226936541
chrX	11100001	11110000	0.0171543590597903	0.151139727399034
chrX	11110001	11120000	0.0175319652666144	0.13569632559299
chrX	11120001	11130000	0.0201188063262285	0.145472207709534
chrX	11130001	11140000	0.0176560401249505	0.153932346337843
chrX	11140001	11150000	0.0184088994960778	0.150645658724041
chrX	11150001	11160000	0.0103972737877264	0.139748303598473
chrX	11160001	11170000	0.0172263059796479	0.144515989762147
chrX	11170001	11180000	0.0191142792126092	0.161301934283622
chrX	11180001	11190000	0.0167221239290879	0.144032075185942
chrX	11190001	11200000	0.0105719824906835	0.128145242311316
chrX	11200001	11210000	0.0104424097095992	0.13886183124467
chrX	11210001	11220000	0.013432135758858	0.139337507871971
chrX	11220001	11230000	0.00900414549429736	0.130494862236194
chrX	11230001	11240000	0.0123872255615225	0.140924067821644
chrX	11240001	11250000	0.0117955268244911	0.127106970091499
chrX	11250001	11260000	0.00879236960341138	0.108147227594236
chrX	11260001	11270000	0.0115285051487551	0.123167790050803
chrX	11270001	11280000	0.0100091451948768	0.136364375951999
chrX	11280001	11290000	0.0113379295928627	0.166489421334255
chrX	11290001	11300000	0.011369168616558	0.154053775292113
chrX	11300001	11310000	0.00480786255662039	0.153605832479885
chrX	11310001	11320000	0.0017919929710632	0.172307016448385
chrX	11320001	11330000	0.00794174938873757	0.141312266703516
chrX	11330001	11340000	0.0101644724322919	0.138669473837544
chrX	11340001	11350000	0.00524572257007299	0.108607092548095
chrX	11350001	11360000	0.00465354774313841	0.109753484507981
chrX	11360001	11370000	0.00722730389825678	0.117900552989507
chrX	11370001	11380000	0.00749755363530539	0.121911441224478
chrX	11380001	11390000	0.0124306764634307	0.130437318608927
chrX	11390001	11400000	0.0102820250923079	0.128847432234435
chrX	11400001	11410000	0.0112827892321709	0.117162920375607
chrX	11410001	11420000	0.0117729111386607	0.145704345775504
chrX	11420001	11430000	0.0101749063931131	0.123481873702829
chrX	11430001	11440000	0.0114067973962317	0.120451926042574
chrX	11440001	11450000	0.0121868426387905	0.131323735331794
chrX	11450001	11460000	0.0154801711730519	0.145353719934759
chrX	11460001	11470000	0.0178969453120385	0.149390194591307
chrX	11470001	11480000	0.0137829277857462	0.126448878768313
chrX	11480001	11490000	0.0144855808747092	0.126291027678371
chrX	11490001	11500000	0.0112852833640202	0.133553649278345
chrX	11500001	11510000	0.00982159900715655	0.130780279722457
chrX	11510001	11520000	0.0137770391725738	0.133369207866155
chrX	11520001	11530000	0.0146227220988632	0.142800020496711
chrX	11530001	11540000	0.0125566742733095	0.125566742733095
chrX	11540001	11550000	0.0105995995955486	0.126486868681964
chrX	11550001	11560000	0.0119166426322563	0.127314558036927
chrX	11560001	11570000	0.00887015341883474	0.108969943720329
chrX	11570001	11580000	0.0102963404827009	0.118484930756052
chrX	11580001	11590000	0.0104950252640581	0.116741104160825
chrX	11590001	11600000	0.0149153802091612	0.135471209892472
chrX	11600001	11610000	0.0187112774439747	0.14471212253654
chrX	11610001	11620000	0.016187950470492	0.153877856183384
chrX	11620001	11630000	0.020059678801057	0.178944503131641
chrX	11630001	11640000	0.0126827701525197	0.123613744176605
chrX	11640001	11650000	0.0116845568862622	0.152739305702773
chrX	11650001	11660000	0.0148677348389567	0.164103033542568
chrX	11660001	11670000	0.00804214808293696	0.117061835268369
chrX	11670001	11680000	0.0105295729116119	0.126102669600143
chrX	11680001	11690000	0.00952517665065377	0.130660859405402
chrX	11690001	11700000	0.0133939237106979	0.139374856510904
chrX	11700001	11710000	0.010506912548424	0.135748224139844
chrX	11710001	11720000	0.0197095482862239	0.214935095814873
chrX	11720001	11730000	0.0110650621383377	0.133797607476877
chrX	11730001	11740000	0.00967307910766955	0.133238004237873
chrX	11740001	11750000	0.016664079845211	0.158403800809991
chrX	11750001	11760000	0.0112886968181318	0.13343613260203
chrX	11760001	11770000	0.0124995269096415	0.127937839402677
chrX	11770001	11780000	0.0120008849119067	0.13393844767753
chrX	11780001	11790000	0.00831885289373616	0.123608512536941
chrX	11790001	11800000	0.00826695446853135	0.107223793366165
chrX	11800001	11810000	0.00749912517194859	0.108056558673611
chrX	11810001	11820000	0.0121752412383561	0.125002476779837
chrX	11820001	11830000	0.0156356975189394	0.160861085585796
chrX	11830001	11840000	0.00862691806181957	0.146966236146841
chrX	11840001	11850000	0.0144170295942192	0.146365782682428
chrX	11850001	11860000	0.014732476794616	0.141522351533294
chrX	11860001	11870000	0.0112365471234583	0.122269283171473
chrX	11870001	11880000	0.0212620223669502	0.165334544066487
chrX	11880001	11890000	0.0134602566931107	0.1360996632266
chrX	11890001	11900000	0.0107269300366525	0.115716613124623
chrX	11900001	11910000	0.0159011755685318	0.139361749066887
chrX	11910001	11920000	0.0128799795861733	0.127524550358152
chrX	11920001	11930000	0.0127921044785175	0.132013462110604
chrX	11930001	11940000	0.0132860228948477	0.141040582747853
chrX	11940001	11950000	0.0132920297337513	0.138892682693326
chrX	11950001	11960000	0.0140589536446386	0.142153221887144
chrX	11960001	11970000	0.0108337005799959	0.122138676211905
chrX	11970001	11980000	0.0179346631726789	0.138491607511034
chrX	11980001	11990000	0.013079394076911	0.135678361793682
chrX	11990001	12000000	0.0154524955403703	0.1463304501929
chrX	12000001	12010000	0.019299131249721	0.14169699889663
chrX	12010001	12020000	0.0120264736514255	0.127534185062837
chrX	12020001	12030000	0.0169064771961759	0.141951949590058
chrX	12030001	12040000	0.0142409405020164	0.132105199462119
chrX	12040001	12050000	0.0120976566023475	0.120255035808623
chrX	12050001	12060000	0.0110662825700005	0.125753211022733
chrX	12060001	12070000	0.0203584102704489	0.156482784553796
chrX	12070001	12080000	0.0121414102159871	0.133129497982315
chrX	12080001	12090000	0.0163710153715745	0.138268710908568
chrX	12090001	12100000	0.0158960742169144	0.13644698898639
chrX	12100001	12110000	0.0128471551952399	0.134666197015094
chrX	12110001	12120000	0.00995615761157674	0.138279966827455
chrX	12120001	12130000	0.0159212501690611	0.142408319937934
chrX	12130001	12140000	0.0150051599437764	0.128689193342851
chrX	12140001	12150000	0.013022486297773	0.137367998921656
chrX	12150001	12160000	0.0133074046310001	0.130592783424928
chrX	12160001	12170000	0.00983349925890595	0.124003773756695
chrX	12170001	12180000	0.0241001838556438	0.161097485666068
chrX	12180001	12190000	0.014374993277932	0.165992993971501
chrX	12190001	12200000	0.0123284113533001	0.127228187340559
chrX	12200001	12210000	0.0203775928275103	0.144933092656546
chrX	12210001	12220000	0.0182762852351848	0.149194165185182
chrX	12220001	12230000	0.0153536784495524	0.133742843637216
chrX	12230001	12240000	0.0150585716039176	0.135297139298451
chrX	12240001	12250000	0.0138566334204156	0.126429137047587
chrX	12250001	12260000	0.0138625326467918	0.161945474845698
chrX	12260001	12270000	0.0122683386123149	0.125571531344062
chrX	12270001	12280000	0.0141152033430228	0.122103835147256
chrX	12280001	12290000	0.0199301830462414	0.148400469443346
chrX	12290001	12300000	0.0177541946467034	0.142833424349987
chrX	12300001	12310000	0.0200124147352693	0.13830279706475
chrX	12310001	12320000	0.0163068823559201	0.149879433418383
chrX	12320001	12330000	0.021135522544411	0.140248988350438
chrX	12330001	12340000	0.0191321662243624	0.149821192046691
chrX	12340001	12350000	0.0153753273920104	0.133235072721061
chrX	12350001	12360000	0.0141670650344515	0.124381606974992
chrX	12360001	12370000	0.0171113838791792	0.125634242872094
chrX	12370001	12380000	0.0246088857836982	0.154870269249202
chrX	12380001	12390000	0.0169507498886537	0.134850834436386
chrX	12390001	12400000	0.0178777098888751	0.12493158552673
chrX	12400001	12410000	0.0170919671966781	0.138959082899822
chrX	12410001	12420000	0.0157643347143042	0.127646434933638
chrX	12420001	12430000	0.0175877764292417	0.142990052270258
chrX	12430001	12440000	0.0152839575644182	0.140606785321235
chrX	12440001	12450000	0.0153311422185104	0.129158738150888
chrX	12450001	12460000	0.0175954677872817	0.148109998209442
chrX	12460001	12470000	0.0174499212559654	0.133103899740392
chrX	12470001	12480000	0.0154667975104217	0.13085277081575
chrX	12480001	12490000	0.0118110244484995	0.113132418089076
chrX	12490001	12500000	0.0164751942778869	0.16010878792893
chrX	12500001	12510000	0.0207326716368412	0.151887704299203
chrX	12510001	12520000	0.0142632699777184	0.135068844485969
chrX	12520001	12530000	0.00956245242388834	0.117909401034382
chrX	12530001	12540000	0.00824468975673757	0.125681246291731
chrX	12540001	12550000	0.0128708869554551	0.138844519476323
chrX	12550001	12560000	0.0139458483170436	0.127127149653998
chrX	12560001	12570000	0.0102687469997687	0.123719843370708
chrX	12570001	12580000	0.0122891834841579	0.123385376346967
chrX	12580001	12590000	0.0229672111554398	0.171397098174924
chrX	12590001	12600000	0.00989446490525294	0.109938498947255
chrX	12600001	12610000	0.0169510387679187	0.191105284869433
chrX	12610001	12620000	0.0120079002348603	0.123792785926395
chrX	12620001	12630000	0.0128644412754285	0.124655438715393
chrX	12630001	12640000	0.0187820158568156	0.156647338255343
chrX	12640001	12650000	0.0154870864878702	0.19728772596013
chrX	12650001	12660000	0.0403013565947345	0.208815319143702
chrX	12660001	12670000	0.0144881816197252	0.143589510601835
chrX	12670001	12680000	0.0116264700716278	0.135506644191466
chrX	12680001	12690000	0.0124813550484659	0.150196811654223
chrX	12690001	12700000	0.0112978940231725	0.121613498634796
chrX	12700001	12710000	0.0067478917035246	0.124499846928498
chrX	12710001	12720000	0.0104509211231412	0.188985915427508
chrX	12720001	12730000	0.020157788431611	0.167981570263425
chrX	12730001	12740000	0.0191525560732057	0.139595889746397
chrX	12740001	12750000	0.0119009748118351	0.131939853789746
chrX	12750001	12760000	0.0132014835866719	0.121225744597538
chrX	12760001	12770000	0.0149200675268672	0.146562549379835
chrX	12770001	12780000	0.0112596941823547	0.11512979736559
chrX	12780001	12790000	0.0103892692990232	0.137971703838289
chrX	12790001	12800000	0.013373227735316	0.178309703137546
chrX	12800001	12810000	0.00786450304738998	0.153005895863618
chrX	12810001	12820000	0.00903007059828096	0.146592055166899
chrX	12820001	12830000	0.0122912877073639	0.139357003484852
chrX	12830001	12840000	0.0045066545690528	0.11100134406534
chrX	12840001	12850000	0.00845700188933958	0.145309310813395
chrX	12850001	12860000	0.0122235187134079	0.127861074408033
chrX	12860001	12870000	0.0152963142760549	0.124057698913665
chrX	12870001	12880000	0.0277553195848038	0.148344840111191
chrX	12880001	12890000	0.0169669372815968	0.139991231696343
chrX	12890001	12900000	0.0197618046551062	0.149371161414257
chrX	12900001	12910000	0.0151850020376816	0.135580375336443
chrX	12910001	12920000	0.0133425030981335	0.122520689606369
chrX	12920001	12930000	0.0125578382373401	0.118582041901228
chrX	12930001	12940000	0.0193851553452707	0.146968577295456
chrX	12940001	12950000	0.0208037608528046	0.137682070501685
chrX	12950001	12960000	0.0142986289556968	0.138284612724341
chrX	12960001	12970000	0.017551941211104	0.1462661767592
chrX	12970001	12980000	0.015206320037209	0.131656450538606
chrX	12980001	12990000	0.0204215133187676	0.182661120919209
chrX	12990001	13000000	0.0193181329505859	0.176582568104076
chrX	13000001	13010000	0.0165682807345801	0.133185536451609
chrX	13010001	13020000	0.0139128057616877	0.126250506004426
chrX	13020001	13030000	0.0188524194706366	0.149860250164043
chrX	13030001	13040000	0.0186524770873434	0.142494095396054
chrX	13040001	13050000	0.0121080743435039	0.1365059114262
chrX	13050001	13060000	0.0124195865190381	0.135142399554278
chrX	13060001	13070000	0.0150801220826645	0.127473559447713
chrX	13070001	13080000	0.0113262456963314	0.128561245134295
chrX	13080001	13090000	0.0168741637573478	0.130302422836663
chrX	13090001	13100000	0.0124997607821013	0.113427956280411
chrX	13100001	13110000	0.0128763866981157	0.119447000910164
chrX	13110001	13120000	0.00972776528458676	0.125681722023085
chrX	13120001	13130000	0.0130889440900377	0.134798600309348
chrX	13130001	13140000	0.0128863814956039	0.120321022367917
chrX	13140001	13150000	0.0145329985912714	0.127818809070109
chrX	13150001	13160000	0.00860975388217396	0.100934981033692
chrX	13160001	13170000	0.0128387759268209	0.12649040321991
chrX	13170001	13180000	0.0164625667958254	0.124905666129176
chrX	13180001	13190000	0.0159152014938445	0.134079203823458
chrX	13190001	13200000	0.0161362753208532	0.125769877793088
chrX	13200001	13210000	0.0131241780679477	0.125111325719234
chrX	13210001	13220000	0.0139126823885	0.139685566149598
chrX	13220001	13230000	0.00910822580450857	0.114281377722818
chrX	13230001	13240000	0.0112550623236872	0.170016047185607
chrX	13240001	13250000	0.0112539293267397	0.109261449774172
chrX	13250001	13260000	0.0167493054153884	0.131058727819941
chrX	13260001	13270000	0.0218832191484803	0.140637655195889
chrX	13270001	13280000	0.0189187221810374	0.135230322952376
chrX	13280001	13290000	0.0143307034274386	0.120022641770842
chrX	13290001	13300000	0.0164705982022268	0.117395568084296
chrX	13300001	13310000	0.0150902079460252	0.121695225371171
chrX	13310001	13320000	0.0137005243233118	0.12523331191327
chrX	13320001	13330000	0.0181256245892181	0.135772468833094
chrX	13330001	13340000	0.0150741424691838	0.131766979625732
chrX	13340001	13350000	0.014826622028073	0.125542946893083
chrX	13350001	13360000	0.0156444803079404	0.132805435551277
chrX	13360001	13370000	0.0157295492068341	0.122504277311792
chrX	13370001	13380000	0.0103304219121399	0.116202721171428
chrX	13380001	13390000	0.0115444748808303	0.115560309117421
chrX	13390001	13400000	0.0114896370652035	0.11090383267571
chrX	13400001	13410000	0.0136056544955474	0.118722988617342
chrX	13410001	13420000	0.0146620822777652	0.154337708187002
chrX	13420001	13430000	0.0119917194173467	0.133538078144173
chrX	13430001	13440000	0.0104283776713978	0.131505393081939
chrX	13440001	13450000	0.0169405605897723	0.170944102823131
chrX	13450001	13460000	0.0126507836324327	0.166020782577857
chrX	13460001	13470000	0.0172847128672105	0.166840857791607
chrX	13470001	13480000	0.0159749178325417	0.159909087412829
chrX	13480001	13490000	0.0153693828387371	0.181671191947246
chrX	13490001	13500000	0.0128193225137839	0.142913294468048
chrX	13500001	13510000	0.00744434114436537	0.103250223916302
chrX	13510001	13520000	0.00938715471069994	0.109919844387587
chrX	13520001	13530000	0.00993682964600276	0.12073912085058
chrX	13530001	13540000	0.0129749603751355	0.114417639992377
chrX	13540001	13550000	0.0135375424298625	0.110510550447857
chrX	13550001	13560000	0.0147675870878098	0.138143939081476
chrX	13560001	13570000	0.0131279995471607	0.123849052331705
chrX	13570001	13580000	0.0147374412929178	0.125961036691605
chrX	13580001	13590000	0.0145375955860462	0.124252953726891
chrX	13590001	13600000	0.016886363372048	0.13673168722306
chrX	13600001	13610000	0.0150699714466663	0.130363074798151
chrX	13610001	13620000	0.0130371516396875	0.120268926565383
chrX	13620001	13630000	0.0171779000352645	0.135259055395784
chrX	13630001	13640000	0.015434611160166	0.125179328144087
chrX	13640001	13650000	0.0140596177002618	0.119149302544591
chrX	13650001	13660000	0.00934625669284255	0.101811075085431
chrX	13660001	13670000	0.00954045402791935	0.118074926088111
chrX	13670001	13680000	0.0134454669117965	0.116714122498234
chrX	13680001	13690000	0.0170876882139462	0.140177918079953
chrX	13690001	13700000	0.00989541155051015	0.129861043969949
chrX	13700001	13710000	0.0129942032005663	0.120876308842477
chrX	13710001	13720000	0.00818056530233296	0.109365846287874
chrX	13720001	13730000	0.00915115445948995	0.107914557305306
chrX	13730001	13740000	0.00820641180039939	0.110449687757731
chrX	13740001	13750000	0.00875922952114976	0.121994840127434
chrX	13750001	13760000	0.00745677560382658	0.111129293648682
chrX	13760001	13770000	0.00969082224357676	0.113342950217272
chrX	13770001	13780000	0.0190978853744418	0.176017376722966
chrX	13780001	13790000	0.0186977965113258	0.165029095422116
chrX	13790001	13800000	0.0116524065542081	0.130049180292502
chrX	13800001	13810000	0.00855145902547376	0.120954158776149
chrX	13810001	13820000	0.0111028782711645	0.143819666724929
chrX	13820001	13830000	0.0138746262669306	0.142158056013633
chrX	13830001	13840000	0.0101513205972161	0.124099273804598
chrX	13840001	13850000	0.00976473556196195	0.116663507311373
chrX	13850001	13860000	0.0119622361206009	0.126718602972468
chrX	13860001	13870000	0.0115995525940533	0.107204737468145
chrX	13870001	13880000	0.0113966854630869	0.126911864845066
chrX	13880001	13890000	0.00862291579759075	0.118446645571301
chrX	13890001	13900000	0.0100755430415577	0.12080986860381
chrX	13900001	13910000	0.0174014550926897	0.14709598556796
chrX	13910001	13920000	0.0112109535798747	0.124014973228703
chrX	13920001	13930000	0.0141362738644998	0.128628515600544
chrX	13930001	13940000	0.0198682451945866	0.190126748273556
chrX	13940001	13950000	0.01330440262038	0.150843567124489
chrX	13950001	13960000	0.013210463183691	0.156152047088546
chrX	13960001	13970000	0.00695471553796458	0.114386768716523
chrX	13970001	13980000	0.0057166649106	0.111872111753425
chrX	13980001	13990000	0.00864788157252617	0.121629839276036
chrX	13990001	14000000	0.0107667819346289	0.126074729913688
chrX	14000001	14010000	0.0166085761039329	0.152933481620008
chrX	14010001	14020000	0.0133907154757263	0.119240565233538
chrX	14020001	14030000	0.0100925588453929	0.1190160241202
chrX	14030001	14040000	0.0115978808790949	0.117625566725101
chrX	14040001	14050000	0.0156783299893461	0.136689886567969
chrX	14050001	14060000	0.0168398442100203	0.128450375362474
chrX	14060001	14070000	0.0124468911190785	0.116653150131945
chrX	14070001	14080000	0.0211876418838747	0.140781673647008
chrX	14080001	14090000	0.0136968034520226	0.123283559424145
chrX	14090001	14100000	0.0123033785746687	0.118301717064122
chrX	14100001	14110000	0.0141668143136052	0.117469438752945
chrX	14110001	14120000	0.0184952448331779	0.12607528856972
chrX	14120001	14130000	0.0145820639380868	0.122951635228388
chrX	14130001	14140000	0.014130299569932	0.129993556301122
chrX	14140001	14150000	0.01462188344494	0.13899128749943
chrX	14150001	14160000	0.0152061396402214	0.133621613710206
chrX	14160001	14170000	0.0134169159629261	0.124001071746083
chrX	14170001	14180000	0.0137476198485596	0.12600934783281
chrX	14180001	14190000	0.0100032593097015	0.121842378924501
chrX	14190001	14200000	0.0129354828606269	0.143408900893869
chrX	14200001	14210000	0.0113459626612169	0.12952012170339
chrX	14210001	14220000	0.0137537826593773	0.129022351401288
chrX	14220001	14230000	0.0182706246805232	0.156560622797971
chrX	14230001	14240000	0.0154662554250942	0.16043833428521
chrX	14240001	14250000	0.0124437192288321	0.144694409637583
chrX	14250001	14260000	0.010686811503972	0.140431162995689
chrX	14260001	14270000	0.0147705842682224	0.138560828032105
chrX	14270001	14280000	0.0125825425144797	0.142497650220608
chrX	14280001	14290000	0.00908343364320756	0.125983823068066
chrX	14290001	14300000	0.0153736605565165	0.155132800772114
chrX	14300001	14310000	0.00837253334185679	0.131643606004038
chrX	14310001	14320000	0.0155116879595739	0.196350480500936
chrX	14320001	14330000	0.0120016315794405	0.137633389672483
chrX	14330001	14340000	0.0123089389910747	0.138458256367545
chrX	14340001	14350000	0.0112302962721054	0.144162981670159
chrX	14350001	14360000	0.0196948234447782	0.257448672480761
chrX	14360001	14370000	0.0139351037766882	0.184815699956077
chrX	14370001	14380000	0.00949817648400295	0.143476986163187
chrX	14380001	14390000	0.0114793393659627	0.142600489018171
chrX	14390001	14400000	0.0104560610120033	0.133538454814857
chrX	14400001	14410000	0.0127866452846477	0.144973302547026
chrX	14410001	14420000	0.00961038387546339	0.140914719581575
chrX	14420001	14430000	0.0120923350045124	0.151343366764861
chrX	14430001	14440000	0.0111599511575557	0.151218850373384
chrX	14440001	14450000	0.00956552487849756	0.138230128301988
chrX	14450001	14460000	0.0130748641027628	0.153280939071076
chrX	14460001	14470000	0.00981107065987556	0.138967006513818
chrX	14470001	14480000	0.00962353125822235	0.130577086271674
chrX	14480001	14490000	0.0139017547541682	0.156551292276669
chrX	14490001	14500000	0.00811986805802237	0.145517348710078
chrX	14500001	14510000	0.010230812395747	0.142292244725271
